TIMESTAMP,RESSOURCES,importCost
6070,hydrogen,1000000
6071,hydrogen,1000000
6072,hydrogen,1000000
6073,hydrogen,1000000
6074,hydrogen,1000000
6075,hydrogen,1000000
6076,hydrogen,1000000
6077,hydrogen,1000000
6078,hydrogen,1000000
6079,hydrogen,1000000
6080,hydrogen,1000000
6081,hydrogen,1000000
6082,hydrogen,1000000
6083,hydrogen,1000000
6084,hydrogen,1000000
6085,hydrogen,1000000
6086,hydrogen,1000000
6087,hydrogen,1000000
6088,hydrogen,1000000
6089,hydrogen,1000000
6090,hydrogen,1000000
6091,hydrogen,1000000
6092,hydrogen,1000000
6093,hydrogen,1000000
6094,hydrogen,1000000
6095,hydrogen,1000000
6096,hydrogen,1000000
6097,hydrogen,1000000
6098,hydrogen,1000000
6099,hydrogen,1000000
6100,hydrogen,1000000
6101,hydrogen,1000000
6102,hydrogen,1000000
6103,hydrogen,1000000
6104,hydrogen,1000000
6105,hydrogen,1000000
6106,hydrogen,1000000
6107,hydrogen,1000000
6108,hydrogen,1000000
6109,hydrogen,1000000
6110,hydrogen,1000000
6111,hydrogen,1000000
6112,hydrogen,1000000
6113,hydrogen,1000000
6114,hydrogen,1000000
6115,hydrogen,1000000
6116,hydrogen,1000000
6117,hydrogen,1000000
6118,hydrogen,1000000
6119,hydrogen,1000000
6120,hydrogen,1000000
6121,hydrogen,1000000
6122,hydrogen,1000000
6123,hydrogen,1000000
6124,hydrogen,1000000
6125,hydrogen,1000000
6126,hydrogen,1000000
6127,hydrogen,1000000
6128,hydrogen,1000000
6129,hydrogen,1000000
6130,hydrogen,1000000
6131,hydrogen,1000000
6132,hydrogen,1000000
6133,hydrogen,1000000
6134,hydrogen,1000000
6135,hydrogen,1000000
6136,hydrogen,1000000
6137,hydrogen,1000000
6138,hydrogen,1000000
6139,hydrogen,1000000
6140,hydrogen,1000000
6141,hydrogen,1000000
6142,hydrogen,1000000
6143,hydrogen,1000000
6144,hydrogen,1000000
6145,hydrogen,1000000
6146,hydrogen,1000000
6147,hydrogen,1000000
6148,hydrogen,1000000
6149,hydrogen,1000000
6150,hydrogen,1000000
6151,hydrogen,1000000
6152,hydrogen,1000000
6153,hydrogen,1000000
6154,hydrogen,1000000
6155,hydrogen,1000000
6156,hydrogen,1000000
6157,hydrogen,1000000
6158,hydrogen,1000000
6159,hydrogen,1000000
6160,hydrogen,1000000
6161,hydrogen,1000000
6162,hydrogen,1000000
6163,hydrogen,1000000
6164,hydrogen,1000000
6165,hydrogen,1000000
6166,hydrogen,1000000
6167,hydrogen,1000000
6168,hydrogen,1000000
6169,hydrogen,1000000
6170,hydrogen,1000000
6171,hydrogen,1000000
6172,hydrogen,1000000
6173,hydrogen,1000000
6174,hydrogen,1000000
6175,hydrogen,1000000
6176,hydrogen,1000000
6177,hydrogen,1000000
6178,hydrogen,1000000
6179,hydrogen,1000000
6180,hydrogen,1000000
6181,hydrogen,1000000
6182,hydrogen,1000000
6183,hydrogen,1000000
6184,hydrogen,1000000
6185,hydrogen,1000000
6186,hydrogen,1000000
6187,hydrogen,1000000
6188,hydrogen,1000000
6189,hydrogen,1000000
6190,hydrogen,1000000
6191,hydrogen,1000000
6192,hydrogen,1000000
6193,hydrogen,1000000
6194,hydrogen,1000000
6195,hydrogen,1000000
6196,hydrogen,1000000
6197,hydrogen,1000000
6198,hydrogen,1000000
6199,hydrogen,1000000
6200,hydrogen,1000000
6201,hydrogen,1000000
6202,hydrogen,1000000
6203,hydrogen,1000000
6204,hydrogen,1000000
6205,hydrogen,1000000
6206,hydrogen,1000000
6207,hydrogen,1000000
6208,hydrogen,1000000
6209,hydrogen,1000000
6210,hydrogen,1000000
6211,hydrogen,1000000
6212,hydrogen,1000000
6213,hydrogen,1000000
6214,hydrogen,1000000
6215,hydrogen,1000000
6216,hydrogen,1000000
6217,hydrogen,1000000
6218,hydrogen,1000000
6219,hydrogen,1000000
6220,hydrogen,1000000
6221,hydrogen,1000000
6222,hydrogen,1000000
6223,hydrogen,1000000
6224,hydrogen,1000000
6225,hydrogen,1000000
6226,hydrogen,1000000
6227,hydrogen,1000000
6228,hydrogen,1000000
6229,hydrogen,1000000
6230,hydrogen,1000000
6231,hydrogen,1000000
6232,hydrogen,1000000
6233,hydrogen,1000000
6234,hydrogen,1000000
6235,hydrogen,1000000
6236,hydrogen,1000000
6237,hydrogen,1000000
6238,hydrogen,1000000
6239,hydrogen,1000000
6240,hydrogen,1000000
6241,hydrogen,1000000
6242,hydrogen,1000000
6243,hydrogen,1000000
6244,hydrogen,1000000
6245,hydrogen,1000000
6246,hydrogen,1000000
6247,hydrogen,1000000
6248,hydrogen,1000000
6249,hydrogen,1000000
6250,hydrogen,1000000
6251,hydrogen,1000000
6252,hydrogen,1000000
6253,hydrogen,1000000
6254,hydrogen,1000000
6255,hydrogen,1000000
6256,hydrogen,1000000
6257,hydrogen,1000000
6258,hydrogen,1000000
6259,hydrogen,1000000
6260,hydrogen,1000000
6261,hydrogen,1000000
6262,hydrogen,1000000
6263,hydrogen,1000000
6264,hydrogen,1000000
6265,hydrogen,1000000
6266,hydrogen,1000000
6267,hydrogen,1000000
6268,hydrogen,1000000
6269,hydrogen,1000000
6270,hydrogen,1000000
6271,hydrogen,1000000
6272,hydrogen,1000000
6273,hydrogen,1000000
6274,hydrogen,1000000
6275,hydrogen,1000000
6276,hydrogen,1000000
6277,hydrogen,1000000
6278,hydrogen,1000000
6279,hydrogen,1000000
6280,hydrogen,1000000
6281,hydrogen,1000000
6282,hydrogen,1000000
6283,hydrogen,1000000
6284,hydrogen,1000000
6285,hydrogen,1000000
6286,hydrogen,1000000
6287,hydrogen,1000000
6288,hydrogen,1000000
6289,hydrogen,1000000
6290,hydrogen,1000000
6291,hydrogen,1000000
6292,hydrogen,1000000
6293,hydrogen,1000000
6294,hydrogen,1000000
6295,hydrogen,1000000
6296,hydrogen,1000000
6297,hydrogen,1000000
6298,hydrogen,1000000
6299,hydrogen,1000000
6300,hydrogen,1000000
6301,hydrogen,1000000
6302,hydrogen,1000000
6303,hydrogen,1000000
6304,hydrogen,1000000
6305,hydrogen,1000000
6306,hydrogen,1000000
6307,hydrogen,1000000
6308,hydrogen,1000000
6309,hydrogen,1000000
6310,hydrogen,1000000
6311,hydrogen,1000000
6312,hydrogen,1000000
6313,hydrogen,1000000
6314,hydrogen,1000000
6315,hydrogen,1000000
6316,hydrogen,1000000
6317,hydrogen,1000000
6318,hydrogen,1000000
6319,hydrogen,1000000
6320,hydrogen,1000000
6321,hydrogen,1000000
6322,hydrogen,1000000
6323,hydrogen,1000000
6324,hydrogen,1000000
6325,hydrogen,1000000
6326,hydrogen,1000000
6327,hydrogen,1000000
6328,hydrogen,1000000
6329,hydrogen,1000000
6330,hydrogen,1000000
6331,hydrogen,1000000
6332,hydrogen,1000000
6333,hydrogen,1000000
6334,hydrogen,1000000
6335,hydrogen,1000000
6336,hydrogen,1000000
6337,hydrogen,1000000
6338,hydrogen,1000000
6339,hydrogen,1000000
6340,hydrogen,1000000
6341,hydrogen,1000000
6342,hydrogen,1000000
6343,hydrogen,1000000
6344,hydrogen,1000000
6345,hydrogen,1000000
6346,hydrogen,1000000
6347,hydrogen,1000000
6348,hydrogen,1000000
6349,hydrogen,1000000
6350,hydrogen,1000000
6351,hydrogen,1000000
6352,hydrogen,1000000
6353,hydrogen,1000000
6354,hydrogen,1000000
6355,hydrogen,1000000
6356,hydrogen,1000000
6357,hydrogen,1000000
6358,hydrogen,1000000
6359,hydrogen,1000000
6360,hydrogen,1000000
6361,hydrogen,1000000
6362,hydrogen,1000000
6363,hydrogen,1000000
6364,hydrogen,1000000
6365,hydrogen,1000000
6366,hydrogen,1000000
6367,hydrogen,1000000
6368,hydrogen,1000000
6369,hydrogen,1000000
6370,hydrogen,1000000
6371,hydrogen,1000000
6372,hydrogen,1000000
6373,hydrogen,1000000
6374,hydrogen,1000000
6375,hydrogen,1000000
6376,hydrogen,1000000
6377,hydrogen,1000000
6378,hydrogen,1000000
6379,hydrogen,1000000
6380,hydrogen,1000000
6381,hydrogen,1000000
6382,hydrogen,1000000
6383,hydrogen,1000000
6384,hydrogen,1000000
6385,hydrogen,1000000
6386,hydrogen,1000000
6387,hydrogen,1000000
6388,hydrogen,1000000
6389,hydrogen,1000000
6390,hydrogen,1000000
6391,hydrogen,1000000
6392,hydrogen,1000000
6393,hydrogen,1000000
6394,hydrogen,1000000
6395,hydrogen,1000000
6396,hydrogen,1000000
6397,hydrogen,1000000
6398,hydrogen,1000000
6399,hydrogen,1000000
6400,hydrogen,1000000
6401,hydrogen,1000000
6402,hydrogen,1000000
6403,hydrogen,1000000
6404,hydrogen,1000000
6405,hydrogen,1000000
6406,hydrogen,1000000
6407,hydrogen,1000000
6408,hydrogen,1000000
6409,hydrogen,1000000
6410,hydrogen,1000000
6411,hydrogen,1000000
6412,hydrogen,1000000
6413,hydrogen,1000000
6414,hydrogen,1000000
6415,hydrogen,1000000
6416,hydrogen,1000000
6417,hydrogen,1000000
6418,hydrogen,1000000
6419,hydrogen,1000000
6420,hydrogen,1000000
6421,hydrogen,1000000
6422,hydrogen,1000000
6423,hydrogen,1000000
6424,hydrogen,1000000
6425,hydrogen,1000000
6426,hydrogen,1000000
6427,hydrogen,1000000
6428,hydrogen,1000000
6429,hydrogen,1000000
6430,hydrogen,1000000
6431,hydrogen,1000000
6432,hydrogen,1000000
6433,hydrogen,1000000
6434,hydrogen,1000000
6435,hydrogen,1000000
6436,hydrogen,1000000
6437,hydrogen,1000000
6438,hydrogen,1000000
6439,hydrogen,1000000
6440,hydrogen,1000000
6441,hydrogen,1000000
6442,hydrogen,1000000
6443,hydrogen,1000000
6444,hydrogen,1000000
6445,hydrogen,1000000
6446,hydrogen,1000000
6447,hydrogen,1000000
6448,hydrogen,1000000
6449,hydrogen,1000000
6450,hydrogen,1000000
6451,hydrogen,1000000
6452,hydrogen,1000000
6453,hydrogen,1000000
6454,hydrogen,1000000
6455,hydrogen,1000000
6456,hydrogen,1000000
6457,hydrogen,1000000
6458,hydrogen,1000000
6459,hydrogen,1000000
6460,hydrogen,1000000
6461,hydrogen,1000000
6462,hydrogen,1000000
6463,hydrogen,1000000
6464,hydrogen,1000000
6465,hydrogen,1000000
6466,hydrogen,1000000
6467,hydrogen,1000000
6468,hydrogen,1000000
6469,hydrogen,1000000
6470,hydrogen,1000000
6471,hydrogen,1000000
6472,hydrogen,1000000
6473,hydrogen,1000000
6474,hydrogen,1000000
6475,hydrogen,1000000
6476,hydrogen,1000000
6477,hydrogen,1000000
6478,hydrogen,1000000
6479,hydrogen,1000000
6480,hydrogen,1000000
6481,hydrogen,1000000
6482,hydrogen,1000000
6483,hydrogen,1000000
6484,hydrogen,1000000
6485,hydrogen,1000000
6486,hydrogen,1000000
6487,hydrogen,1000000
6488,hydrogen,1000000
6489,hydrogen,1000000
6490,hydrogen,1000000
6491,hydrogen,1000000
6492,hydrogen,1000000
6493,hydrogen,1000000
6494,hydrogen,1000000
6495,hydrogen,1000000
6496,hydrogen,1000000
6497,hydrogen,1000000
6498,hydrogen,1000000
6499,hydrogen,1000000
6500,hydrogen,1000000
6501,hydrogen,1000000
6502,hydrogen,1000000
6503,hydrogen,1000000
6504,hydrogen,1000000
6505,hydrogen,1000000
6506,hydrogen,1000000
6507,hydrogen,1000000
6508,hydrogen,1000000
6509,hydrogen,1000000
6510,hydrogen,1000000
6511,hydrogen,1000000
6512,hydrogen,1000000
6513,hydrogen,1000000
6514,hydrogen,1000000
6515,hydrogen,1000000
6516,hydrogen,1000000
6517,hydrogen,1000000
6518,hydrogen,1000000
6519,hydrogen,1000000
6520,hydrogen,1000000
6521,hydrogen,1000000
6522,hydrogen,1000000
6523,hydrogen,1000000
6524,hydrogen,1000000
6525,hydrogen,1000000
6526,hydrogen,1000000
6527,hydrogen,1000000
6528,hydrogen,1000000
6529,hydrogen,1000000
6530,hydrogen,1000000
6531,hydrogen,1000000
6532,hydrogen,1000000
6533,hydrogen,1000000
6534,hydrogen,1000000
6535,hydrogen,1000000
6536,hydrogen,1000000
6537,hydrogen,1000000
6538,hydrogen,1000000
6539,hydrogen,1000000
6540,hydrogen,1000000
6541,hydrogen,1000000
6542,hydrogen,1000000
6543,hydrogen,1000000
6544,hydrogen,1000000
6545,hydrogen,1000000
6546,hydrogen,1000000
6547,hydrogen,1000000
6548,hydrogen,1000000
6549,hydrogen,1000000
6550,hydrogen,1000000
6551,hydrogen,1000000
6552,hydrogen,1000000
6553,hydrogen,1000000
6554,hydrogen,1000000
6555,hydrogen,1000000
6556,hydrogen,1000000
6557,hydrogen,1000000
6558,hydrogen,1000000
6559,hydrogen,1000000
6560,hydrogen,1000000
6561,hydrogen,1000000
6562,hydrogen,1000000
6563,hydrogen,1000000
6564,hydrogen,1000000
6565,hydrogen,1000000
6566,hydrogen,1000000
6567,hydrogen,1000000
6568,hydrogen,1000000
6569,hydrogen,1000000
6570,hydrogen,1000000
6571,hydrogen,1000000
6572,hydrogen,1000000
6573,hydrogen,1000000
6574,hydrogen,1000000
6575,hydrogen,1000000
6576,hydrogen,1000000
6577,hydrogen,1000000
6578,hydrogen,1000000
6579,hydrogen,1000000
6580,hydrogen,1000000
6581,hydrogen,1000000
6582,hydrogen,1000000
6583,hydrogen,1000000
6584,hydrogen,1000000
6585,hydrogen,1000000
6586,hydrogen,1000000
6587,hydrogen,1000000
6588,hydrogen,1000000
6589,hydrogen,1000000
6590,hydrogen,1000000
6591,hydrogen,1000000
6592,hydrogen,1000000
6593,hydrogen,1000000
6594,hydrogen,1000000
6595,hydrogen,1000000
6596,hydrogen,1000000
6597,hydrogen,1000000
6598,hydrogen,1000000
6599,hydrogen,1000000
6600,hydrogen,1000000
6601,hydrogen,1000000
6602,hydrogen,1000000
6603,hydrogen,1000000
6604,hydrogen,1000000
6605,hydrogen,1000000
6606,hydrogen,1000000
6607,hydrogen,1000000
6608,hydrogen,1000000
6609,hydrogen,1000000
6610,hydrogen,1000000
6611,hydrogen,1000000
6612,hydrogen,1000000
6613,hydrogen,1000000
6614,hydrogen,1000000
6615,hydrogen,1000000
6616,hydrogen,1000000
6617,hydrogen,1000000
6618,hydrogen,1000000
6619,hydrogen,1000000
6620,hydrogen,1000000
6621,hydrogen,1000000
6622,hydrogen,1000000
6623,hydrogen,1000000
6624,hydrogen,1000000
6625,hydrogen,1000000
6626,hydrogen,1000000
6627,hydrogen,1000000
6628,hydrogen,1000000
6629,hydrogen,1000000
6630,hydrogen,1000000
6631,hydrogen,1000000
6632,hydrogen,1000000
6633,hydrogen,1000000
6634,hydrogen,1000000
6635,hydrogen,1000000
6636,hydrogen,1000000
6637,hydrogen,1000000
6638,hydrogen,1000000
6639,hydrogen,1000000
6640,hydrogen,1000000
6641,hydrogen,1000000
6642,hydrogen,1000000
6643,hydrogen,1000000
6644,hydrogen,1000000
6645,hydrogen,1000000
6646,hydrogen,1000000
6647,hydrogen,1000000
6648,hydrogen,1000000
6649,hydrogen,1000000
6650,hydrogen,1000000
6651,hydrogen,1000000
6652,hydrogen,1000000
6653,hydrogen,1000000
6654,hydrogen,1000000
6655,hydrogen,1000000
6656,hydrogen,1000000
6657,hydrogen,1000000
6658,hydrogen,1000000
6659,hydrogen,1000000
6660,hydrogen,1000000
6661,hydrogen,1000000
6662,hydrogen,1000000
6663,hydrogen,1000000
6664,hydrogen,1000000
6665,hydrogen,1000000
6666,hydrogen,1000000
6667,hydrogen,1000000
6668,hydrogen,1000000
6669,hydrogen,1000000
6670,hydrogen,1000000
6671,hydrogen,1000000
6672,hydrogen,1000000
6673,hydrogen,1000000
6674,hydrogen,1000000
6675,hydrogen,1000000
6676,hydrogen,1000000
6677,hydrogen,1000000
6678,hydrogen,1000000
6679,hydrogen,1000000
6680,hydrogen,1000000
6681,hydrogen,1000000
6682,hydrogen,1000000
6683,hydrogen,1000000
6684,hydrogen,1000000
6685,hydrogen,1000000
6686,hydrogen,1000000
6687,hydrogen,1000000
6688,hydrogen,1000000
6689,hydrogen,1000000
6690,hydrogen,1000000
6691,hydrogen,1000000
6692,hydrogen,1000000
6693,hydrogen,1000000
6694,hydrogen,1000000
6695,hydrogen,1000000
6696,hydrogen,1000000
6697,hydrogen,1000000
6698,hydrogen,1000000
6699,hydrogen,1000000
6700,hydrogen,1000000
6701,hydrogen,1000000
6702,hydrogen,1000000
6703,hydrogen,1000000
6704,hydrogen,1000000
6705,hydrogen,1000000
6706,hydrogen,1000000
6707,hydrogen,1000000
6708,hydrogen,1000000
6709,hydrogen,1000000
6710,hydrogen,1000000
6711,hydrogen,1000000
6712,hydrogen,1000000
6713,hydrogen,1000000
6714,hydrogen,1000000
6715,hydrogen,1000000
6716,hydrogen,1000000
6717,hydrogen,1000000
6718,hydrogen,1000000
6719,hydrogen,1000000
6720,hydrogen,1000000
6721,hydrogen,1000000
6722,hydrogen,1000000
6723,hydrogen,1000000
6724,hydrogen,1000000
6725,hydrogen,1000000
6726,hydrogen,1000000
6727,hydrogen,1000000
6728,hydrogen,1000000
6729,hydrogen,1000000
6730,hydrogen,1000000
6731,hydrogen,1000000
6732,hydrogen,1000000
6733,hydrogen,1000000
6734,hydrogen,1000000
6735,hydrogen,1000000
6736,hydrogen,1000000
6737,hydrogen,1000000
6738,hydrogen,1000000
6739,hydrogen,1000000
6740,hydrogen,1000000
6741,hydrogen,1000000
6742,hydrogen,1000000
6743,hydrogen,1000000
6744,hydrogen,1000000
6745,hydrogen,1000000
6746,hydrogen,1000000
6747,hydrogen,1000000
6748,hydrogen,1000000
6749,hydrogen,1000000
6750,hydrogen,1000000
6751,hydrogen,1000000
6752,hydrogen,1000000
6753,hydrogen,1000000
6754,hydrogen,1000000
6755,hydrogen,1000000
6756,hydrogen,1000000
6757,hydrogen,1000000
6758,hydrogen,1000000
6759,hydrogen,1000000
6760,hydrogen,1000000
6761,hydrogen,1000000
6762,hydrogen,1000000
6763,hydrogen,1000000
6764,hydrogen,1000000
6765,hydrogen,1000000
6766,hydrogen,1000000
6767,hydrogen,1000000
6768,hydrogen,1000000
6769,hydrogen,1000000
6770,hydrogen,1000000
6771,hydrogen,1000000
6772,hydrogen,1000000
6773,hydrogen,1000000
6774,hydrogen,1000000
6775,hydrogen,1000000
6776,hydrogen,1000000
6777,hydrogen,1000000
6778,hydrogen,1000000
6779,hydrogen,1000000
6780,hydrogen,1000000
6781,hydrogen,1000000
6782,hydrogen,1000000
6783,hydrogen,1000000
6784,hydrogen,1000000
6785,hydrogen,1000000
6786,hydrogen,1000000
6787,hydrogen,1000000
6788,hydrogen,1000000
6789,hydrogen,1000000
6790,hydrogen,1000000
6791,hydrogen,1000000
6792,hydrogen,1000000
6793,hydrogen,1000000
6794,hydrogen,1000000
6795,hydrogen,1000000
6796,hydrogen,1000000
6797,hydrogen,1000000
6798,hydrogen,1000000
6799,hydrogen,1000000
6800,hydrogen,1000000
6801,hydrogen,1000000
6802,hydrogen,1000000
6803,hydrogen,1000000
6804,hydrogen,1000000
6805,hydrogen,1000000
6806,hydrogen,1000000
6807,hydrogen,1000000
6808,hydrogen,1000000
6809,hydrogen,1000000
6810,hydrogen,1000000
6811,hydrogen,1000000
6812,hydrogen,1000000
6813,hydrogen,1000000
6814,hydrogen,1000000
6815,hydrogen,1000000
6816,hydrogen,1000000
6817,hydrogen,1000000
6818,hydrogen,1000000
6819,hydrogen,1000000
6820,hydrogen,1000000
6821,hydrogen,1000000
6822,hydrogen,1000000
6823,hydrogen,1000000
6824,hydrogen,1000000
6825,hydrogen,1000000
6826,hydrogen,1000000
6827,hydrogen,1000000
6828,hydrogen,1000000
6829,hydrogen,1000000
6830,hydrogen,1000000
6831,hydrogen,1000000
6832,hydrogen,1000000
6833,hydrogen,1000000
6834,hydrogen,1000000
6835,hydrogen,1000000
6836,hydrogen,1000000
6837,hydrogen,1000000
6838,hydrogen,1000000
6839,hydrogen,1000000
6840,hydrogen,1000000
6841,hydrogen,1000000
6842,hydrogen,1000000
6843,hydrogen,1000000
6844,hydrogen,1000000
6845,hydrogen,1000000
6846,hydrogen,1000000
6847,hydrogen,1000000
6848,hydrogen,1000000
6849,hydrogen,1000000
6850,hydrogen,1000000
6851,hydrogen,1000000
6852,hydrogen,1000000
6853,hydrogen,1000000
6854,hydrogen,1000000
6855,hydrogen,1000000
6856,hydrogen,1000000
6857,hydrogen,1000000
6858,hydrogen,1000000
6859,hydrogen,1000000
6860,hydrogen,1000000
6861,hydrogen,1000000
6862,hydrogen,1000000
6863,hydrogen,1000000
6864,hydrogen,1000000
6865,hydrogen,1000000
6866,hydrogen,1000000
6867,hydrogen,1000000
6868,hydrogen,1000000
6869,hydrogen,1000000
6870,hydrogen,1000000
6871,hydrogen,1000000
6872,hydrogen,1000000
6873,hydrogen,1000000
6874,hydrogen,1000000
6875,hydrogen,1000000
6876,hydrogen,1000000
6877,hydrogen,1000000
6878,hydrogen,1000000
6879,hydrogen,1000000
6880,hydrogen,1000000
6881,hydrogen,1000000
6882,hydrogen,1000000
6883,hydrogen,1000000
6884,hydrogen,1000000
6885,hydrogen,1000000
6886,hydrogen,1000000
6887,hydrogen,1000000
6888,hydrogen,1000000
6889,hydrogen,1000000
6890,hydrogen,1000000
6891,hydrogen,1000000
6892,hydrogen,1000000
6893,hydrogen,1000000
6894,hydrogen,1000000
6895,hydrogen,1000000
6896,hydrogen,1000000
6897,hydrogen,1000000
6898,hydrogen,1000000
6899,hydrogen,1000000
6900,hydrogen,1000000
6901,hydrogen,1000000
6902,hydrogen,1000000
6903,hydrogen,1000000
6904,hydrogen,1000000
6905,hydrogen,1000000
6906,hydrogen,1000000
6907,hydrogen,1000000
6908,hydrogen,1000000
6909,hydrogen,1000000
6910,hydrogen,1000000
6911,hydrogen,1000000
6912,hydrogen,1000000
6913,hydrogen,1000000
6914,hydrogen,1000000
6915,hydrogen,1000000
6916,hydrogen,1000000
6917,hydrogen,1000000
6918,hydrogen,1000000
6919,hydrogen,1000000
6920,hydrogen,1000000
6921,hydrogen,1000000
6922,hydrogen,1000000
6923,hydrogen,1000000
6924,hydrogen,1000000
6925,hydrogen,1000000
6926,hydrogen,1000000
6927,hydrogen,1000000
6928,hydrogen,1000000
6929,hydrogen,1000000
6930,hydrogen,1000000
6931,hydrogen,1000000
6932,hydrogen,1000000
6933,hydrogen,1000000
6934,hydrogen,1000000
6935,hydrogen,1000000
6936,hydrogen,1000000
6937,hydrogen,1000000
6938,hydrogen,1000000
6939,hydrogen,1000000
6940,hydrogen,1000000
6941,hydrogen,1000000
6942,hydrogen,1000000
6943,hydrogen,1000000
6944,hydrogen,1000000
6945,hydrogen,1000000
6946,hydrogen,1000000
6947,hydrogen,1000000
6948,hydrogen,1000000
6949,hydrogen,1000000
6950,hydrogen,1000000
6951,hydrogen,1000000
6952,hydrogen,1000000
6953,hydrogen,1000000
6954,hydrogen,1000000
6955,hydrogen,1000000
6956,hydrogen,1000000
6957,hydrogen,1000000
6958,hydrogen,1000000
6959,hydrogen,1000000
6960,hydrogen,1000000
6961,hydrogen,1000000
6962,hydrogen,1000000
6963,hydrogen,1000000
6964,hydrogen,1000000
6965,hydrogen,1000000
6966,hydrogen,1000000
6967,hydrogen,1000000
6968,hydrogen,1000000
6969,hydrogen,1000000
6970,hydrogen,1000000
6971,hydrogen,1000000
6972,hydrogen,1000000
6973,hydrogen,1000000
6974,hydrogen,1000000
6975,hydrogen,1000000
6976,hydrogen,1000000
6977,hydrogen,1000000
6978,hydrogen,1000000
6979,hydrogen,1000000
6980,hydrogen,1000000
6981,hydrogen,1000000
6982,hydrogen,1000000
6983,hydrogen,1000000
6984,hydrogen,1000000
6985,hydrogen,1000000
6986,hydrogen,1000000
6987,hydrogen,1000000
6988,hydrogen,1000000
6989,hydrogen,1000000
6990,hydrogen,1000000
6991,hydrogen,1000000
6992,hydrogen,1000000
6993,hydrogen,1000000
6994,hydrogen,1000000
6995,hydrogen,1000000
6996,hydrogen,1000000
6997,hydrogen,1000000
6998,hydrogen,1000000
6999,hydrogen,1000000
7000,hydrogen,1000000
7001,hydrogen,1000000
7002,hydrogen,1000000
7003,hydrogen,1000000
7004,hydrogen,1000000
7005,hydrogen,1000000
7006,hydrogen,1000000
7007,hydrogen,1000000
7008,hydrogen,1000000
7009,hydrogen,1000000
7010,hydrogen,1000000
7011,hydrogen,1000000
7012,hydrogen,1000000
7013,hydrogen,1000000
7014,hydrogen,1000000
7015,hydrogen,1000000
7016,hydrogen,1000000
7017,hydrogen,1000000
7018,hydrogen,1000000
7019,hydrogen,1000000
7020,hydrogen,1000000
7021,hydrogen,1000000
7022,hydrogen,1000000
7023,hydrogen,1000000
7024,hydrogen,1000000
7025,hydrogen,1000000
7026,hydrogen,1000000
7027,hydrogen,1000000
7028,hydrogen,1000000
7029,hydrogen,1000000
7030,hydrogen,1000000
7031,hydrogen,1000000
7032,hydrogen,1000000
7033,hydrogen,1000000
7034,hydrogen,1000000
7035,hydrogen,1000000
7036,hydrogen,1000000
7037,hydrogen,1000000
7038,hydrogen,1000000
7039,hydrogen,1000000
7040,hydrogen,1000000
